Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"QCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5111","Stocks","02122","Sheep","2021","2021","An","729000","A","Official figure",""
"QCL","Crops and livestock products","528","Netherlands (Kingdom of the)","5111","Stocks","02122","Sheep","2022","2022","An","723000","A","Official figure",""
"QCL","Crops and livestock products","540","New Caledonia","5111","Stocks","02122","Sheep","2019","2019","An","2400","E","Estimated value",""
"QCL","Crops and livestock products","540","New Caledonia","5111","Stocks","02122","Sheep","2020","2020","An","2285","I","Imputed value",""
"QCL","Crops and livestock products","540","New Caledonia","5111","Stocks","02122","Sheep","2021","2021","An","2239","I","Imputed value",""
"QCL","Crops and livestock products","540","New Caledonia","5111","Stocks","02122","Sheep","2022","2022","An","2263","I","Imputed value",""
"QCL","Crops and livestock products","554","New Zealand","5111","Stocks","02122","Sheep","2019","2019","An","26821846","A","Official figure",""
"QCL","Crops and livestock products","554","New Zealand","5111","Stocks","02122","Sheep","2020","2020","An","26028935","A","Official figure",""
"QCL","Crops and livestock products","554","New Zealand","5111","Stocks","02122","Sheep","2021","2021","An","25732889","A","Official figure",""
"QCL","Crops and livestock products","554","New Zealand","5111","Stocks","02122","Sheep","2022","2022","An","25333562","A","Official figure",""
"QCL","Crops and livestock products","558","Nicaragua","5111","Stocks","02122","Sheep","2019","2019","An","6576","I","Imputed value",""
"QCL","Crops and livestock products","558","Nicaragua","5111","Stocks","02122","Sheep","2020","2020","An","6567","I","Imputed value",""
"QCL","Crops and livestock products","558","Nicaragua","5111","Stocks","02122","Sheep","2021","2021","An","6585","I","Imputed value",""
"QCL","Crops and livestock products","558","Nicaragua","5111","Stocks","02122","Sheep","2022","2022","An","6602","I","Imputed value",""
"QCL","Crops and livestock products","562","Niger","5111","Stocks","02122","Sheep","2019","2019","An","13192925","A","Official figure",""
"QCL","Crops and livestock products","562","Niger","5111","Stocks","02122","Sheep","2020","2020","An","13654678","A","Official figure",""
"QCL","Crops and livestock products","562","Niger","5111","Stocks","02122","Sheep","2021","2021","An","14132592","A","Official figure",""
"QCL","Crops and livestock products","562","Niger","5111","Stocks","02122","Sheep","2022","2022","An","14627232","A","Official figure",""
"QCL","Crops and livestock products","566","Nigeria","5111","Stocks","02122","Sheep","2019","2019","An","46761408","I","Imputed value",""
"QCL","Crops and livestock products","566","Nigeria","5111","Stocks","02122","Sheep","2020","2020","An","47926393","A","Official figure",""
"QCL","Crops and livestock products","566","Nigeria","5111","Stocks","02122","Sheep","2021","2021","An","49124553","A","Official figure",""
"QCL","Crops and livestock products","566","Nigeria","5111","Stocks","02122","Sheep","2022","2022","An","50284350","I","Imputed value",""
"QCL","Crops and livestock products","807","North Macedonia","5111","Stocks","02122","Sheep","2019","2019","An","684558","A","Official figure",""
"QCL","Crops and livestock products","807","North Macedonia","5111","Stocks","02122","Sheep","2020","2020","An","630634","A","Official figure",""
"QCL","Crops and livestock products","807","North Macedonia","5111","Stocks","02122","Sheep","2021","2021","An","633281","A","Official figure",""
"QCL","Crops and livestock products","807","North Macedonia","5111","Stocks","02122","Sheep","2022","2022","An","646488","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5111","Stocks","02122","Sheep","2019","2019","An","2306313","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5111","Stocks","02122","Sheep","2020","2020","An","2295736","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5111","Stocks","02122","Sheep","2021","2021","An","2264789","A","Official figure",""
"QCL","Crops and livestock products","578","Norway","5111","Stocks","02122","Sheep","2022","2022","An","2253000","A","Official figure",""
"QCL","Crops and livestock products","512","Oman","5111","Stocks","02122","Sheep","2019","2019","An","617394","A","Official figure",""
"QCL","Crops and livestock products","512","Oman","5111","Stocks","02122","Sheep","2020","2020","An","629742","A","Official figure",""
"QCL","Crops and livestock products","512","Oman","5111","Stocks","02122","Sheep","2021","2021","An","642330","A","Official figure",""
"QCL","Crops and livestock products","512","Oman","5111","Stocks","02122","Sheep","2022","2022","An","655177","A","Official figure",""
"QCL","Crops and livestock products","586","Pakistan","5111","Stocks","02122","Sheep","2019","2019","An","30859000","A","Official figure",""
"QCL","Crops and livestock products","586","Pakistan","5111","Stocks","02122","Sheep","2020","2020","An","31225000","A","Official figure",""
"QCL","Crops and livestock products","586","Pakistan","5111","Stocks","02122","Sheep","2021","2021","An","31595000","A","Official figure",""
"QCL","Crops and livestock products","586","Pakistan","5111","Stocks","02122","Sheep","2022","2022","An","31969000","A","Official figure",""
"QCL","Crops and livestock products","275","Palestine","5111","Stocks","02122","Sheep","2019","2019","An","764581","I","Imputed value",""
"QCL","Crops and livestock products","275","Palestine","5111","Stocks","02122","Sheep","2020","2020","An","768695","I","Imputed value",""
"QCL","Crops and livestock products","275","Palestine","5111","Stocks","02122","Sheep","2021","2021","An","771168","A","Official figure",""
"QCL","Crops and livestock products","275","Palestine","5111","Stocks","02122","Sheep","2022","2022","An","777883","I","Imputed value",""
"QCL","Crops and livestock products","598","Papua New Guinea","5111","Stocks","02122","Sheep","2019","2019","An","7286","I","Imputed value",""
"QCL","Crops and livestock products","598","Papua New Guinea","5111","Stocks","02122","Sheep","2020","2020","An","7269","I","Imputed value",""
"QCL","Crops and livestock products","598","Papua New Guinea","5111","Stocks","02122","Sheep","2021","2021","An","7278","I","Imputed value",""
"QCL","Crops and livestock products","598","Papua New Guinea","5111","Stocks","02122","Sheep","2022","2022","An","7288","I","Imputed value",""
"QCL","Crops and livestock products","600","Paraguay","5111","Stocks","02122","Sheep","2019","2019","An","295795","A","Official figure",""
"QCL","Crops and livestock products","600","Paraguay","5111","Stocks","02122","Sheep","2020","2020","An","307004","A","Official figure",""
"QCL","Crops and livestock products","600","Paraguay","5111","Stocks","02122","Sheep","2021","2021","An","313844","A","Official figure",""
"QCL","Crops and livestock products","600","Paraguay","5111","Stocks","02122","Sheep","2022","2022","An","317239","A","Official figure",""
"QCL","Crops and livestock products","604","Peru","5111","Stocks","02122","Sheep","2019","2019","An","11261788","A","Official figure",""
"QCL","Crops and livestock products","604","Peru","5111","Stocks","02122","Sheep","2020","2020","An","11097551","A","Official figure",""
"QCL","Crops and livestock products","604","Peru","5111","Stocks","02122","Sheep","2021","2021","An","10942309","A","Official figure",""
"QCL","Crops and livestock products","604","Peru","5111","Stocks","02122","Sheep","2022","2022","An","11210723","A","Official figure",""
"QCL","Crops and livestock products","608","Philippines","5111","Stocks","02122","Sheep","2019","2019","An","30000","I","Imputed value",""
"QCL","Crops and livestock products","608","Philippines","5111","Stocks","02122","Sheep","2020","2020","An","30000","I","Imputed value",""
"QCL","Crops and livestock products","608","Philippines","5111","Stocks","02122","Sheep","2021","2021","An","30000","I","Imputed value",""
"QCL","Crops and livestock products","608","Philippines","5111","Stocks","02122","Sheep","2022","2022","An","30000","I","Imputed value",""
"QCL","Crops and livestock products","616","Poland","5111","Stocks","02122","Sheep","2019","2019","An","268540","A","Official figure",""
"QCL","Crops and livestock products","616","Poland","5111","Stocks","02122","Sheep","2020","2020","An","277850","A","Official figure",""
"QCL","Crops and livestock products","616","Poland","5111","Stocks","02122","Sheep","2021","2021","An","265277","A","Official figure",""
"QCL","Crops and livestock products","616","Poland","5111","Stocks","02122","Sheep","2022","2022","An","266370","A","Official figure",""
"QCL","Crops and livestock products","620","Portugal","5111","Stocks","02122","Sheep","2019","2019","An","2219780","A","Official figure",""
"QCL","Crops and livestock products","620","Portugal","5111","Stocks","02122","Sheep","2020","2020","An","2303720","A","Official figure",""
"QCL","Crops and livestock products","620","Portugal","5111","Stocks","02122","Sheep","2021","2021","An","2237970","A","Official figure",""
"QCL","Crops and livestock products","620","Portugal","5111","Stocks","02122","Sheep","2022","2022","An","2269280","A","Official figure",""
"QCL","Crops and livestock products","630","Puerto Rico","5111","Stocks","02122","Sheep","2019","2019","An","12025","I","Imputed value",""
"QCL","Crops and livestock products","630","Puerto Rico","5111","Stocks","02122","Sheep","2020","2020","An","8749","I","Imputed value",""
"QCL","Crops and livestock products","630","Puerto Rico","5111","Stocks","02122","Sheep","2021","2021","An","7508","I","Imputed value",""
"QCL","Crops and livestock products","630","Puerto Rico","5111","Stocks","02122","Sheep","2022","2022","An","6588","I","Imputed value",""
"QCL","Crops and livestock products","634","Qatar","5111","Stocks","02122","Sheep","2019","2019","An","1009006","A","Official figure",""
"QCL","Crops and livestock products","634","Qatar","5111","Stocks","02122","Sheep","2020","2020","An","1021718","A","Official figure",""
"QCL","Crops and livestock products","634","Qatar","5111","Stocks","02122","Sheep","2021","2021","An","921379","A","Official figure",""
"QCL","Crops and livestock products","634","Qatar","5111","Stocks","02122","Sheep","2022","2022","An","813941","A","Official figure",""
"QCL","Crops and livestock products","410","Republic of Korea","5111","Stocks","02122","Sheep","2019","2019","An","2023","E","Estimated value",""
"QCL","Crops and livestock products","410","Republic of Korea","5111","Stocks","02122","Sheep","2020","2020","An","1611","E","Estimated value",""
"QCL","Crops and livestock products","410","Republic of Korea","5111","Stocks","02122","Sheep","2021","2021","An","1526","E","Estimated value",""
"QCL","Crops and livestock products","410","Republic of Korea","5111","Stocks","02122","Sheep","2022","2022","An","1270","E","Estimated value",""
"QCL","Crops and livestock products","498","Republic of Moldova","5111","Stocks","02122","Sheep","2019","2019","An","613440","A","Official figure",""
"QCL","Crops and livestock products","498","Republic of Moldova","5111","Stocks","02122","Sheep","2020","2020","An","676865","A","Official figure",""
"QCL","Crops and livestock products","498","Republic of Moldova","5111","Stocks","02122","Sheep","2021","2021","An","474400","A","Official figure",""
"QCL","Crops and livestock products","498","Republic of Moldova","5111","Stocks","02122","Sheep","2022","2022","An","433800","A","Official figure",""
"QCL","Crops and livestock products","642","Romania","5111","Stocks","02122","Sheep","2019","2019","An","10358700","A","Official figure",""
"QCL","Crops and livestock products","642","Romania","5111","Stocks","02122","Sheep","2020","2020","An","10281500","A","Official figure",""
"QCL","Crops and livestock products","642","Romania","5111","Stocks","02122","Sheep","2021","2021","An","10087400","A","Official figure",""
"QCL","Crops and livestock products","642","Romania","5111","Stocks","02122","Sheep","2022","2022","An","10247400","A","Official figure",""
"QCL","Crops and livestock products","643","Russian Federation","5111","Stocks","02122","Sheep","2019","2019","An","21136400","A","Official figure",""
"QCL","Crops and livestock products","643","Russian Federation","5111","Stocks","02122","Sheep","2020","2020","An","20654963","A","Official figure",""
"QCL","Crops and livestock products","643","Russian Federation","5111","Stocks","02122","Sheep","2021","2021","An","19785390","A","Official figure",""
"QCL","Crops and livestock products","643","Russian Federation","5111","Stocks","02122","Sheep","2022","2022","An","19148212","A","Official figure",""
"QCL","Crops and livestock products","646","Rwanda","5111","Stocks","02122","Sheep","2019","2019","An","519316","I","Imputed value",""
"QCL","Crops and livestock products","646","Rwanda","5111","Stocks","02122","Sheep","2020","2020","An","420365","A","Official figure",""
"QCL","Crops and livestock products","646","Rwanda","5111","Stocks","02122","Sheep","2021","2021","An","393868","I","Imputed value",""
"QCL","Crops and livestock products","646","Rwanda","5111","Stocks","02122","Sheep","2022","2022","An","331748","A","Official figure",""
"QCL","Crops and livestock products","659","Saint Kitts and Nevis","5111","Stocks","02122","Sheep","2019","2019","An","7530","I","Imputed value",""
"QCL","Crops and livestock products","659","Saint Kitts and Nevis","5111","Stocks","02122","Sheep","2020","2020","An","8351","A","Official figure",""
"QCL","Crops and livestock products","659","Saint Kitts and Nevis","5111","Stocks","02122","Sheep","2021","2021","An","9866","I","Imputed value",""
"QCL","Crops and livestock products","659","Saint Kitts and Nevis","5111","Stocks","02122","Sheep","2022","2022","An","12000","A","Official figure",""
"QCL","Crops and livestock products","662","Saint Lucia","5111","Stocks","02122","Sheep","2019","2019","An","9583","E","Estimated value",""
"QCL","Crops and livestock products","662","Saint Lucia","5111","Stocks","02122","Sheep","2020","2020","An","9393","E","Estimated value",""
"QCL","Crops and livestock products","662","Saint Lucia","5111","Stocks","02122","Sheep","2021","2021","An","9279","E","Estimated value",""
"QCL","Crops and livestock products","662","Saint Lucia","5111","Stocks","02122","Sheep","2022","2022","An","9145","E","Estimated value",""
"QCL","Crops and livestock products","670","Saint Vincent and the Grenadines","5111","Stocks","02122","Sheep","2019","2019","An","8541","E","Estimated value",""
"QCL","Crops and livestock products","670","Saint Vincent and the Grenadines","5111","Stocks","02122","Sheep","2020","2020","An","8409","E","Estimated value",""
"QCL","Crops and livestock products","670","Saint Vincent and the Grenadines","5111","Stocks","02122","Sheep","2021","2021","An","8174","E","Estimated value",""
"QCL","Crops and livestock products","670","Saint Vincent and the Grenadines","5111","Stocks","02122","Sheep","2022","2022","An","7844","E","Estimated value",""
"QCL","Crops and livestock products","678","Sao Tome and Principe","5111","Stocks","02122","Sheep","2019","2019","An","3303","I","Imputed value",""
"QCL","Crops and livestock products","678","Sao Tome and Principe","5111","Stocks","02122","Sheep","2020","2020","An","3308","I","Imputed value",""
"QCL","Crops and livestock products","678","Sao Tome and Principe","5111","Stocks","02122","Sheep","2021","2021","An","3318","I","Imputed value",""
"QCL","Crops and livestock products","678","Sao Tome and Principe","5111","Stocks","02122","Sheep","2022","2022","An","3329","I","Imputed value",""
"QCL","Crops and livestock products","682","Saudi Arabia","5111","Stocks","02122","Sheep","2019","2019","An","9419686","A","Official figure",""
"QCL","Crops and livestock products","682","Saudi Arabia","5111","Stocks","02122","Sheep","2020","2020","An","17500000","A","Official figure",""
"QCL","Crops and livestock products","682","Saudi Arabia","5111","Stocks","02122","Sheep","2021","2021","An","17535421","A","Official figure",""
"QCL","Crops and livestock products","682","Saudi Arabia","5111","Stocks","02122","Sheep","2022","2022","An","21804724","A","Official figure",""
"QCL","Crops and livestock products","686","Senegal","5111","Stocks","02122","Sheep","2019","2019","An","7275100","A","Official figure",""
"QCL","Crops and livestock products","686","Senegal","5111","Stocks","02122","Sheep","2020","2020","An","7699966","A","Official figure",""
"QCL","Crops and livestock products","686","Senegal","5111","Stocks","02122","Sheep","2021","2021","An","7725647","A","Official figure",""
"QCL","Crops and livestock products","686","Senegal","5111","Stocks","02122","Sheep","2022","2022","An","7972868","A","Official figure",""
"QCL","Crops and livestock products","688","Serbia","5111","Stocks","02122","Sheep","2019","2019","An","1641827","A","Official figure",""
"QCL","Crops and livestock products","688","Serbia","5111","Stocks","02122","Sheep","2020","2020","An","1684613","A","Official figure",""
"QCL","Crops and livestock products","688","Serbia","5111","Stocks","02122","Sheep","2021","2021","An","1695408","A","Official figure",""
"QCL","Crops and livestock products","688","Serbia","5111","Stocks","02122","Sheep","2022","2022","An","1720826","A","Official figure",""
"QCL","Crops and livestock products","694","Sierra Leone","5111","Stocks","02122","Sheep","2019","2019","An","978400","I","Imputed value",""
"QCL","Crops and livestock products","694","Sierra Leone","5111","Stocks","02122","Sheep","2020","2020","An","973668","I","Imputed value",""
"QCL","Crops and livestock products","694","Sierra Leone","5111","Stocks","02122","Sheep","2021","2021","An","998670","I","Imputed value",""
"QCL","Crops and livestock products","694","Sierra Leone","5111","Stocks","02122","Sheep","2022","2022","An","1022738","I","Imputed value",""
"QCL","Crops and livestock products","703","Slovakia","5111","Stocks","02122","Sheep","2019","2019","An","320560","A","Official figure",""
"QCL","Crops and livestock products","703","Slovakia","5111","Stocks","02122","Sheep","2020","2020","An","294252","A","Official figure",""
"QCL","Crops and livestock products","703","Slovakia","5111","Stocks","02122","Sheep","2021","2021","An","290918","A","Official figure",""
"QCL","Crops and livestock products","703","Slovakia","5111","Stocks","02122","Sheep","2022","2022","An","301130","A","Official figure",""
"QCL","Crops and livestock products","705","Slovenia","5111","Stocks","02122","Sheep","2019","2019","An","110260","A","Official figure",""
"QCL","Crops and livestock products","705","Slovenia","5111","Stocks","02122","Sheep","2020","2020","An","113734","A","Official figure",""
"QCL","Crops and livestock products","705","Slovenia","5111","Stocks","02122","Sheep","2021","2021","An","119267","A","Official figure",""
"QCL","Crops and livestock products","705","Slovenia","5111","Stocks","02122","Sheep","2022","2022","An","117200","A","Official figure",""
"QCL","Crops and livestock products","706","Somalia","5111","Stocks","02122","Sheep","2019","2019","An","11000000","E","Estimated value",""
"QCL","Crops and livestock products","706","Somalia","5111","Stocks","02122","Sheep","2020","2020","An","11203963","I","Imputed value",""
"QCL","Crops and livestock products","706","Somalia","5111","Stocks","02122","Sheep","2021","2021","An","10748031","I","Imputed value",""
"QCL","Crops and livestock products","706","Somalia","5111","Stocks","02122","Sheep","2022","2022","An","10241518","I","Imputed value",""
"QCL","Crops and livestock products","710","South Africa","5111","Stocks","02122","Sheep","2019","2019","An","22085207","A","Official figure",""
"QCL","Crops and livestock products","710","South Africa","5111","Stocks","02122","Sheep","2020","2020","An","21604708","A","Official figure",""
"QCL","Crops and livestock products","710","South Africa","5111","Stocks","02122","Sheep","2021","2021","An","21464621","A","Official figure",""
"QCL","Crops and livestock products","710","South Africa","5111","Stocks","02122","Sheep","2022","2022","An","21432364","A","Official figure",""
"QCL","Crops and livestock products","728","South Sudan","5111","Stocks","02122","Sheep","2019","2019","An","14738195","A","Official figure",""
"QCL","Crops and livestock products","728","South Sudan","5111","Stocks","02122","Sheep","2020","2020","An","14959238","A","Official figure",""
"QCL","Crops and livestock products","728","South Sudan","5111","Stocks","02122","Sheep","2021","2021","An","13992944","A","Official figure",""
"QCL","Crops and livestock products","728","South Sudan","5111","Stocks","02122","Sheep","2022","2022","An","14563459","E","Estimated value",""
"QCL","Crops and livestock products","724","Spain","5111","Stocks","02122","Sheep","2019","2019","An","15478620","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5111","Stocks","02122","Sheep","2020","2020","An","15439220","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5111","Stocks","02122","Sheep","2021","2021","An","15081350","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5111","Stocks","02122","Sheep","2022","2022","An","14452590","A","Official figure",""
"QCL","Crops and livestock products","144","Sri Lanka","5111","Stocks","02122","Sheep","2019","2019","An","11554","A","Official figure",""
"QCL","Crops and livestock products","144","Sri Lanka","5111","Stocks","02122","Sheep","2020","2020","An","11290","A","Official figure",""
"QCL","Crops and livestock products","144","Sri Lanka","5111","Stocks","02122","Sheep","2021","2021","An","12010","A","Official figure",""
"QCL","Crops and livestock products","144","Sri Lanka","5111","Stocks","02122","Sheep","2022","2022","An","12200","A","Official figure",""
"QCL","Crops and livestock products","729","Sudan","5111","Stocks","02122","Sheep","2019","2019","An","40896000","A","Official figure",""
"QCL","Crops and livestock products","729","Sudan","5111","Stocks","02122","Sheep","2020","2020","An","40946061","A","Official figure",""
"QCL","Crops and livestock products","729","Sudan","5111","Stocks","02122","Sheep","2021","2021","An","41009945","I","Imputed value",""
"QCL","Crops and livestock products","729","Sudan","5111","Stocks","02122","Sheep","2022","2022","An","41332641","I","Imputed value",""
"QCL","Crops and livestock products","740","Suriname","5111","Stocks","02122","Sheep","2019","2019","An","5824","A","Official figure",""
"QCL","Crops and livestock products","740","Suriname","5111","Stocks","02122","Sheep","2020","2020","An","5923","A","Official figure",""
"QCL","Crops and livestock products","740","Suriname","5111","Stocks","02122","Sheep","2021","2021","An","6268","A","Official figure",""
"QCL","Crops and livestock products","740","Suriname","5111","Stocks","02122","Sheep","2022","2022","An","6005","E","Estimated value",""
"QCL","Crops and livestock products","752","Sweden","5111","Stocks","02122","Sheep","2019","2019","An","371230","A","Official figure",""
"QCL","Crops and livestock products","752","Sweden","5111","Stocks","02122","Sheep","2020","2020","An","367740","A","Official figure",""
"QCL","Crops and livestock products","752","Sweden","5111","Stocks","02122","Sheep","2021","2021","An","348770","A","Official figure",""
"QCL","Crops and livestock products","752","Sweden","5111","Stocks","02122","Sheep","2022","2022","An","340840","A","Official figure",""
"QCL","Crops and livestock products","756","Switzerland","5111","Stocks","02122","Sheep","2019","2019","An","343581","A","Official figure",""
"QCL","Crops and livestock products","756","Switzerland","5111","Stocks","02122","Sheep","2020","2020","An","343528","A","Official figure",""
"QCL","Crops and livestock products","756","Switzerland","5111","Stocks","02122","Sheep","2021","2021","An","349112","A","Official figure",""
"QCL","Crops and livestock products","756","Switzerland","5111","Stocks","02122","Sheep","2022","2022","An","355893","A","Official figure",""
"QCL","Crops and livestock products","760","Syrian Arab Republic","5111","Stocks","02122","Sheep","2019","2019","An","14557655","A","Official figure",""
"QCL","Crops and livestock products","760","Syrian Arab Republic","5111","Stocks","02122","Sheep","2020","2020","An","16073088","A","Official figure",""
"QCL","Crops and livestock products","760","Syrian Arab Republic","5111","Stocks","02122","Sheep","2021","2021","An","16783185","A","Official figure",""
"QCL","Crops and livestock products","760","Syrian Arab Republic","5111","Stocks","02122","Sheep","2022","2022","An","17847163","A","Official figure",""
"QCL","Crops and livestock products","762","Tajikistan","5111","Stocks","02122","Sheep","2019","2019","An","3737435","A","Official figure",""
"QCL","Crops and livestock products","762","Tajikistan","5111","Stocks","02122","Sheep","2020","2020","An","3819489","I","Imputed value",""
"QCL","Crops and livestock products","762","Tajikistan","5111","Stocks","02122","Sheep","2021","2021","An","4053219","I","Imputed value",""
"QCL","Crops and livestock products","762","Tajikistan","5111","Stocks","02122","Sheep","2022","2022","An","4175661","I","Imputed value",""
"QCL","Crops and livestock products","764","Thailand","5111","Stocks","02122","Sheep","2019","2019","An","40890","I","Imputed value",""
"QCL","Crops and livestock products","764","Thailand","5111","Stocks","02122","Sheep","2020","2020","An","41036","I","Imputed value",""
"QCL","Crops and livestock products","764","Thailand","5111","Stocks","02122","Sheep","2021","2021","An","40785","I","Imputed value",""
"QCL","Crops and livestock products","764","Thailand","5111","Stocks","02122","Sheep","2022","2022","An","40534","I","Imputed value",""
"QCL","Crops and livestock products","626","Timor-Leste","5111","Stocks","02122","Sheep","2019","2019","An","24118","A","Official figure",""
"QCL","Crops and livestock products","626","Timor-Leste","5111","Stocks","02122","Sheep","2020","2020","An","32286","A","Official figure",""
"QCL","Crops and livestock products","626","Timor-Leste","5111","Stocks","02122","Sheep","2021","2021","An","38628","A","Official figure",""
"QCL","Crops and livestock products","626","Timor-Leste","5111","Stocks","02122","Sheep","2022","2022","An","43363","I","Imputed value",""
"QCL","Crops and livestock products","768","Togo","5111","Stocks","02122","Sheep","2019","2019","An","1672011","A","Official figure",""
"QCL","Crops and livestock products","768","Togo","5111","Stocks","02122","Sheep","2020","2020","An","1772332","A","Official figure",""
"QCL","Crops and livestock products","768","Togo","5111","Stocks","02122","Sheep","2021","2021","An","1878672","A","Official figure",""
"QCL","Crops and livestock products","768","Togo","5111","Stocks","02122","Sheep","2022","2022","An","1991392","A","Official figure",""
"QCL","Crops and livestock products","780","Trinidad and Tobago","5111","Stocks","02122","Sheep","2019","2019","An","9752","A","Official figure",""
"QCL","Crops and livestock products","780","Trinidad and Tobago","5111","Stocks","02122","Sheep","2020","2020","An","15995","A","Official figure",""
"QCL","Crops and livestock products","780","Trinidad and Tobago","5111","Stocks","02122","Sheep","2021","2021","An","15900","A","Official figure",""
"QCL","Crops and livestock products","780","Trinidad and Tobago","5111","Stocks","02122","Sheep","2022","2022","An","16604","A","Official figure",""
"QCL","Crops and livestock products","788","Tunisia","5111","Stocks","02122","Sheep","2019","2019","An","6520120","I","Imputed value",""
"QCL","Crops and livestock products","788","Tunisia","5111","Stocks","02122","Sheep","2020","2020","An","6408658","I","Imputed value",""
"QCL","Crops and livestock products","788","Tunisia","5111","Stocks","02122","Sheep","2021","2021","An","6268035","I","Imputed value",""
"QCL","Crops and livestock products","788","Tunisia","5111","Stocks","02122","Sheep","2022","2022","An","6195681","I","Imputed value",""
"QCL","Crops and livestock products","792","Türkiye","5111","Stocks","02122","Sheep","2019","2019","An","37276050","A","Official figure",""
"QCL","Crops and livestock products","792","Türkiye","5111","Stocks","02122","Sheep","2020","2020","An","42126781","A","Official figure",""
"QCL","Crops and livestock products","792","Türkiye","5111","Stocks","02122","Sheep","2021","2021","An","45177690","A","Official figure",""
"QCL","Crops and livestock products","792","Türkiye","5111","Stocks","02122","Sheep","2022","2022","An","44687888","A","Official figure",""
"QCL","Crops and livestock products","795","Turkmenistan","5111","Stocks","02122","Sheep","2019","2019","An","14293000","E","Estimated value",""
"QCL","Crops and livestock products","795","Turkmenistan","5111","Stocks","02122","Sheep","2020","2020","An","14061354","A","Official figure",""
"QCL","Crops and livestock products","795","Turkmenistan","5111","Stocks","02122","Sheep","2021","2021","An","14163765","A","Official figure",""
"QCL","Crops and livestock products","795","Turkmenistan","5111","Stocks","02122","Sheep","2022","2022","An","14281484","A","Official figure",""
"QCL","Crops and livestock products","800","Uganda","5111","Stocks","02122","Sheep","2019","2019","An","2086461","E","Estimated value",""
"QCL","Crops and livestock products","800","Uganda","5111","Stocks","02122","Sheep","2020","2020","An","2139189","E","Estimated value",""
"QCL","Crops and livestock products","800","Uganda","5111","Stocks","02122","Sheep","2021","2021","An","2168095","E","Estimated value",""
"QCL","Crops and livestock products","800","Uganda","5111","Stocks","02122","Sheep","2022","2022","An","2192607","E","Estimated value",""
"QCL","Crops and livestock products","804","Ukraine","5111","Stocks","02122","Sheep","2019","2019","An","698500","A","Official figure",""
"QCL","Crops and livestock products","804","Ukraine","5111","Stocks","02122","Sheep","2020","2020","An","658800","A","Official figure",""
"QCL","Crops and livestock products","804","Ukraine","5111","Stocks","02122","Sheep","2021","2021","An","621000","A","Official figure",""
"QCL","Crops and livestock products","804","Ukraine","5111","Stocks","02122","Sheep","2022","2022","An","607100","A","Official figure",""
"QCL","Crops and livestock products","784","United Arab Emirates","5111","Stocks","02122","Sheep","2019","2019","An","2043993","A","Official figure",""
"QCL","Crops and livestock products","784","United Arab Emirates","5111","Stocks","02122","Sheep","2020","2020","An","2054572","A","Official figure",""
"QCL","Crops and livestock products","784","United Arab Emirates","5111","Stocks","02122","Sheep","2021","2021","An","2086713","I","Imputed value",""
"QCL","Crops and livestock products","784","United Arab Emirates","5111","Stocks","02122","Sheep","2022","2022","An","2235981","I","Imputed value",""
"QCL","Crops and livestock products","826","United Kingdom of Great Britain and Northern Ireland","5111","Stocks","02122","Sheep","2019","2019","An","33580000","A","Official figure",""
"QCL","Crops and livestock products","826","United Kingdom of Great Britain and Northern Ireland","5111","Stocks","02122","Sheep","2020","2020","An","32697000","A","Official figure",""
"QCL","Crops and livestock products","826","United Kingdom of Great Britain and Northern Ireland","5111","Stocks","02122","Sheep","2021","2021","An","32957000","A","Official figure",""
"QCL","Crops and livestock products","826","United Kingdom of Great Britain and Northern Ireland","5111","Stocks","02122","Sheep","2022","2022","An","33066000","A","Official figure",""
"QCL","Crops and livestock products","834","United Republic of Tanzania","5111","Stocks","02122","Sheep","2019","2019","An","5960711","I","Imputed value",""
"QCL","Crops and livestock products","834","United Republic of Tanzania","5111","Stocks","02122","Sheep","2020","2020","An","6040316","I","Imputed value",""
"QCL","Crops and livestock products","834","United Republic of Tanzania","5111","Stocks","02122","Sheep","2021","2021","An","6133247","I","Imputed value",""
"QCL","Crops and livestock products","834","United Republic of Tanzania","5111","Stocks","02122","Sheep","2022","2022","An","6226177","I","Imputed value",""
"QCL","Crops and livestock products","840","United States of America","5111","Stocks","02122","Sheep","2019","2019","An","5230000","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5111","Stocks","02122","Sheep","2020","2020","An","5200000","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5111","Stocks","02122","Sheep","2021","2021","An","5170000","A","Official figure",""
"QCL","Crops and livestock products","840","United States of America","5111","Stocks","02122","Sheep","2022","2022","An","5065000","A","Official figure",""
"QCL","Crops and livestock products","858","Uruguay","5111","Stocks","02122","Sheep","2019","2019","An","6562000","A","Official figure",""
"QCL","Crops and livestock products","858","Uruguay","5111","Stocks","02122","Sheep","2020","2020","An","6337000","A","Official figure",""
